Epoch: [2][3680/3789], lr: 0.00100	Time 3.456 (3.848)	Data 2.689 (3.064)	Loss 0.5602 (0.6318)	Prec@1 81.250 (78.313)	Prec@5 93.750 (97.220)
Epoch: [2][3700/3789], lr: 0.00100	Time 3.719 (3.848)	Data 2.918 (3.064)	Loss 0.4273 (0.6315)	Prec@1 87.500 (78.328)	Prec@5 96.875 (97.222)
Epoch: [2][3720/3789], lr: 0.00100	Time 3.448 (3.848)	Data 2.664 (3.064)	Loss 0.9422 (0.6310)	Prec@1 75.000 (78.350)	Prec@5 93.750 (97.221)
Epoch: [2][3740/3789], lr: 0.00100	Time 3.923 (3.848)	Data 3.152 (3.064)	Loss 0.6501 (0.6311)	Prec@1 75.000 (78.348)	Prec@5 100.000 (97.221)
Epoch: [2][3760/3789], lr: 0.00100	Time 3.828 (3.848)	Data 3.006 (3.064)	Loss 0.5374 (0.6310)	Prec@1 68.750 (78.346)	Prec@5 96.875 (97.224)
Epoch: [2][3780/3789], lr: 0.00100	Time 3.883 (3.848)	Data 3.122 (3.064)	Loss 0.5697 (0.6306)	Prec@1 90.625 (78.363)	Prec@5 96.875 (97.226)
Test: [0/302]	Time 2.365 (2.365)	Loss 0.4707 (0.4707)	Prec@1 81.250 (81.250)	Prec@5 96.875 (96.875)
Test: [20/302]	Time 2.207 (1.989)	Loss 0.0258 (0.6444)	Prec@1 100.000 (78.125)	Prec@5 100.000 (96.875)
Test: [40/302]	Time 1.825 (2.087)	Loss 1.1547 (0.7301)	Prec@1 50.000 (74.619)	Prec@5 93.750 (97.256)
Test: [60/302]	Time 2.441 (2.144)	Loss 0.8937 (0.8201)	Prec@1 71.875 (71.721)	Prec@5 100.000 (96.619)
Test: [80/302]	Time 1.985 (2.163)	Loss 0.7142 (0.8892)	Prec@1 71.875 (70.409)	Prec@5 96.875 (96.142)
Test: [100/302]	Time 1.798 (2.139)	Loss 1.0405 (0.8774)	Prec@1 50.000 (70.359)	Prec@5 96.875 (96.411)
Test: [120/302]	Time 1.837 (2.125)	Loss 2.2810 (0.8931)	Prec@1 43.750 (70.015)	Prec@5 93.750 (96.384)
Test: [140/302]	Time 2.144 (2.116)	Loss 0.3600 (0.8976)	Prec@1 81.250 (70.257)	Prec@5 96.875 (96.454)
Test: [160/302]	Time 1.895 (2.122)	Loss 0.0023 (0.8679)	Prec@1 100.000 (71.739)	Prec@5 100.000 (96.623)
Test: [180/302]	Time 1.956 (2.116)	Loss 0.9258 (0.8909)	Prec@1 68.750 (70.511)	Prec@5 96.875 (96.702)
Test: [200/302]	Time 1.819 (2.115)	Loss 2.4476 (0.8852)	Prec@1 12.500 (70.989)	Prec@5 96.875 (96.688)
Test: [220/302]	Time 1.990 (2.106)	Loss 0.0401 (0.9476)	Prec@1 100.000 (70.150)	Prec@5 100.000 (96.762)
Test: [240/302]	Time 2.242 (2.106)	Loss 4.8125 (0.9664)	Prec@1 0.000 (69.943)	Prec@5 100.000 (96.862)
Test: [260/302]	Time 1.736 (2.094)	Loss 0.8938 (0.9825)	Prec@1 65.625 (69.277)	Prec@5 96.875 (96.600)
Test: [280/302]	Time 2.604 (2.095)	Loss 0.0001 (0.9929)	Prec@1 100.000 (68.494)	Prec@5 100.000 (96.619)
Test: [300/302]	Time 2.362 (2.093)	Loss 1.2144 (1.0129)	Prec@1 56.250 (67.816)	Prec@5 93.750 (96.512)
Testing Results: Prec@1 67.758 Prec@5 96.519 Loss 1.01463
Best Prec@1: 67.758

Epoch: [3][0/3789], lr: 0.00100	Time 4.331 (4.331)	Data 3.538 (3.538)	Loss 0.5766 (0.5766)	Prec@1 81.250 (81.250)	Prec@5 96.875 (96.875)
Epoch: [3][20/3789], lr: 0.00100	Time 3.727 (3.569)	Data 2.943 (2.789)	Loss 0.5205 (0.6043)	Prec@1 84.375 (80.060)	Prec@5 96.875 (97.173)
Epoch: [3][40/3789], lr: 0.00100	Time 3.529 (3.676)	Data 2.744 (2.894)	Loss 0.4963 (0.5598)	Prec@1 78.125 (80.107)	Prec@5 100.000 (97.866)
Epoch: [3][60/3789], lr: 0.00100	Time 3.413 (3.655)	Data 2.643 (2.872)	Loss 0.3785 (0.5607)	Prec@1 90.625 (80.225)	Prec@5 96.875 (97.797)
Epoch: [3][80/3789], lr: 0.00100	Time 3.390 (3.650)	Data 2.602 (2.868)	Loss 0.6018 (0.5631)	Prec@1 81.250 (80.093)	Prec@5 96.875 (97.801)
Epoch: [3][100/3789], lr: 0.00100	Time 3.736 (3.662)	Data 2.907 (2.880)	Loss 0.6743 (0.5825)	Prec@1 78.125 (79.703)	Prec@5 100.000 (97.649)
Epoch: [3][120/3789], lr: 0.00100	Time 3.662 (3.656)	Data 2.895 (2.874)	Loss 0.6153 (0.5786)	Prec@1 78.125 (79.778)	Prec@5 100.000 (97.572)
Epoch: [3][140/3789], lr: 0.00100	Time 3.654 (3.667)	Data 2.871 (2.884)	Loss 0.4219 (0.5777)	Prec@1 90.625 (79.987)	Prec@5 96.875 (97.562)
Epoch: [3][160/3789], lr: 0.00100	Time 3.927 (3.685)	Data 3.157 (2.902)	Loss 0.5479 (0.5798)	Prec@1 84.375 (80.027)	Prec@5 100.000 (97.535)
Epoch: [3][180/3789], lr: 0.00100	Time 4.603 (3.701)	Data 3.845 (2.918)	Loss 0.8470 (0.5781)	Prec@1 71.875 (80.024)	Prec@5 96.875 (97.583)
Epoch: [3][200/3789], lr: 0.00100	Time 3.000 (3.708)	Data 2.193 (2.923)	Loss 0.3327 (0.5779)	Prec@1 84.375 (79.820)	Prec@5 100.000 (97.575)
Epoch: [3][220/3789], lr: 0.00100	Time 4.307 (3.713)	Data 3.477 (2.928)	Loss 0.4140 (0.5744)	Prec@1 90.625 (79.935)	Prec@5 100.000 (97.610)
Epoch: [3][240/3789], lr: 0.00100	Time 3.592 (3.707)	Data 2.776 (2.923)	Loss 0.6648 (0.5727)	Prec@1 78.125 (80.096)	Prec@5 96.875 (97.640)
Epoch: [3][260/3789], lr: 0.00100	Time 4.035 (3.716)	Data 3.256 (2.932)	Loss 0.5106 (0.5743)	Prec@1 84.375 (80.089)	Prec@5 96.875 (97.665)
Epoch: [3][280/3789], lr: 0.00100	Time 4.148 (3.712)	Data 3.366 (2.928)	Loss 0.8012 (0.5768)	Prec@1 75.000 (80.116)	Prec@5 96.875 (97.665)
Epoch: [3][300/3789], lr: 0.00100	Time 3.945 (3.704)	Data 3.131 (2.920)	Loss 0.6359 (0.5784)	Prec@1 75.000 (79.880)	Prec@5 96.875 (97.737)
Epoch: [3][320/3789], lr: 0.00100	Time 4.369 (3.707)	Data 3.566 (2.922)	Loss 0.8407 (0.5789)	Prec@1 71.875 (79.780)	Prec@5 100.000 (97.761)
Epoch: [3][340/3789], lr: 0.00100	Time 3.420 (3.710)	Data 2.635 (2.926)	Loss 0.4907 (0.5772)	Prec@1 84.375 (79.765)	Prec@5 96.875 (97.801)
Epoch: [3][360/3789], lr: 0.00100	Time 3.350 (3.710)	Data 2.570 (2.925)	Loss 0.4236 (0.5733)	Prec@1 87.500 (79.865)	Prec@5 100.000 (97.836)
Epoch: [3][380/3789], lr: 0.00100	Time 3.512 (3.709)	Data 2.731 (2.924)	Loss 0.4793 (0.5712)	Prec@1 84.375 (79.929)	Prec@5 100.000 (97.843)
Epoch: [3][400/3789], lr: 0.00100	Time 3.800 (3.709)	Data 3.022 (2.924)	Loss 0.3632 (0.5709)	Prec@1 90.625 (80.026)	Prec@5 100.000 (97.818)
Epoch: [3][420/3789], lr: 0.00100	Time 4.354 (3.715)	Data 3.592 (2.930)	Loss 0.3630 (0.5725)	Prec@1 90.625 (80.003)	Prec@5 100.000 (97.795)
Epoch: [3][440/3789], lr: 0.00100	Time 3.639 (3.718)	Data 2.846 (2.933)	Loss 0.5838 (0.5751)	Prec@1 84.375 (79.953)	Prec@5 100.000 (97.775)
Epoch: [3][460/3789], lr: 0.00100	Time 3.859 (3.718)	Data 3.055 (2.934)	Loss 0.4923 (0.5745)	Prec@1 78.125 (79.921)	Prec@5 96.875 (97.770)
Epoch: [3][480/3789], lr: 0.00100	Time 2.981 (3.720)	Data 2.212 (2.935)	Loss 0.6467 (0.5753)	Prec@1 75.000 (79.918)	Prec@5 100.000 (97.772)
Epoch: [3][500/3789], lr: 0.00100	Time 3.500 (3.726)	Data 2.738 (2.941)	Loss 0.3252 (0.5756)	Prec@1 87.500 (79.990)	Prec@5 100.000 (97.748)
Epoch: [3][520/3789], lr: 0.00100	Time 3.830 (3.730)	Data 3.030 (2.945)	Loss 0.9419 (0.5777)	Prec@1 71.875 (79.912)	Prec@5 96.875 (97.739)
Epoch: [3][540/3789], lr: 0.00100	Time 3.531 (3.733)	Data 2.767 (2.948)	Loss 0.7356 (0.5804)	Prec@1 71.875 (79.789)	Prec@5 93.750 (97.741)
Epoch: [3][560/3789], lr: 0.00100	Time 3.131 (3.733)	Data 2.344 (2.948)	Loss 0.4917 (0.5818)	Prec@1 84.375 (79.774)	Prec@5 100.000 (97.716)
Epoch: [3][580/3789], lr: 0.00100	Time 2.745 (3.732)	Data 1.954 (2.947)	Loss 0.5468 (0.5824)	Prec@1 78.125 (79.749)	Prec@5 100.000 (97.709)
Epoch: [3][600/3789], lr: 0.00100	Time 3.761 (3.736)	Data 2.980 (2.951)	Loss 0.4434 (0.5821)	Prec@1 87.500 (79.773)	Prec@5 100.000 (97.686)
Epoch: [3][620/3789], lr: 0.00100	Time 3.294 (3.734)	Data 2.513 (2.948)	Loss 0.5005 (0.5820)	Prec@1 84.375 (79.796)	Prec@5 100.000 (97.685)
Epoch: [3][640/3789], lr: 0.00100	Time 3.717 (3.736)	Data 2.914 (2.951)	Loss 0.5632 (0.5830)	Prec@1 78.125 (79.753)	Prec@5 96.875 (97.679)
Epoch: [3][660/3789], lr: 0.00100	Time 3.462 (3.738)	Data 2.700 (2.953)	Loss 0.4579 (0.5821)	Prec@1 87.500 (79.836)	Prec@5 96.875 (97.688)
Epoch: [3][680/3789], lr: 0.00100	Time 3.457 (3.737)	Data 2.681 (2.952)	Loss 0.4022 (0.5815)	Prec@1 87.500 (79.869)	Prec@5 100.000 (97.683)
Epoch: [3][700/3789], lr: 0.00100	Time 4.724 (3.740)	Data 3.942 (2.955)	Loss 0.4028 (0.5816)	Prec@1 84.375 (79.886)	Prec@5 100.000 (97.691)
Epoch: [3][720/3789], lr: 0.00100	Time 3.285 (3.738)	Data 2.508 (2.953)	Loss 0.5115 (0.5819)	Prec@1 78.125 (79.828)	Prec@5 93.750 (97.660)
Epoch: [3][740/3789], lr: 0.00100	Time 3.769 (3.739)	Data 2.985 (2.954)	Loss 0.6489 (0.5786)	Prec@1 68.750 (79.909)	Prec@5 93.750 (97.668)
Epoch: [3][760/3789], lr: 0.00100	Time 3.857 (3.738)	Data 3.099 (2.952)	Loss 0.7146 (0.5784)	Prec@1 71.875 (79.899)	Prec@5 96.875 (97.655)
Epoch: [3][780/3789], lr: 0.00100	Time 3.635 (3.734)	Data 2.833 (2.949)	Loss 0.6063 (0.5789)	Prec@1 71.875 (79.886)	Prec@5 100.000 (97.659)
Epoch: [3][800/3789], lr: 0.00100	Time 4.210 (3.736)	Data 3.447 (2.950)	Loss 0.9104 (0.5783)	Prec@1 75.000 (79.904)	Prec@5 96.875 (97.659)
Epoch: [3][820/3789], lr: 0.00100	Time 3.805 (3.737)	Data 3.042 (2.952)	Loss 0.5071 (0.5786)	Prec@1 87.500 (79.914)	Prec@5 96.875 (97.667)
Epoch: [3][840/3789], lr: 0.00100	Time 3.340 (3.737)	Data 2.560 (2.951)	Loss 0.3386 (0.5799)	Prec@1 90.625 (79.845)	Prec@5 100.000 (97.674)
Epoch: [3][860/3789], lr: 0.00100	Time 4.536 (3.737)	Data 3.747 (2.952)	Loss 0.4776 (0.5800)	Prec@1 87.500 (79.871)	Prec@5 96.875 (97.655)
Epoch: [3][880/3789], lr: 0.00100	Time 3.683 (3.736)	Data 2.880 (2.951)	Loss 0.5129 (0.5811)	Prec@1 84.375 (79.849)	Prec@5 96.875 (97.645)
Epoch: [3][900/3789], lr: 0.00100	Time 3.806 (3.735)	Data 2.998 (2.949)	Loss 0.4618 (0.5811)	Prec@1 84.375 (79.831)	Prec@5 100.000 (97.648)
Epoch: [3][920/3789], lr: 0.00100	Time 3.882 (3.736)	Data 3.096 (2.951)	Loss 0.5230 (0.5798)	Prec@1 81.250 (79.842)	Prec@5 100.000 (97.672)
Epoch: [3][940/3789], lr: 0.00100	Time 3.469 (3.735)	Data 2.657 (2.950)	Loss 0.5278 (0.5789)	Prec@1 84.375 (79.865)	Prec@5 96.875 (97.669)
Epoch: [3][960/3789], lr: 0.00100	Time 4.129 (3.736)	Data 3.351 (2.951)	Loss 1.0093 (0.5792)	Prec@1 68.750 (79.822)	Prec@5 96.875 (97.668)
Epoch: [3][980/3789], lr: 0.00100	Time 3.754 (3.736)	Data 2.978 (2.950)	Loss 0.5466 (0.5806)	Prec@1 78.125 (79.778)	Prec@5 100.000 (97.665)
Epoch: [3][1000/3789], lr: 0.00100	Time 4.078 (3.735)	Data 3.298 (2.949)	Loss 0.7024 (0.5801)	Prec@1 81.250 (79.795)	Prec@5 93.750 (97.684)
Epoch: [3][1020/3789], lr: 0.00100	Time 4.421 (3.733)	Data 3.639 (2.948)	Loss 0.7849 (0.5795)	Prec@1 75.000 (79.818)	Prec@5 96.875 (97.668)
Epoch: [3][1040/3789], lr: 0.00100	Time 3.535 (3.732)	Data 2.770 (2.947)	Loss 0.6205 (0.5797)	Prec@1 81.250 (79.800)	Prec@5 96.875 (97.674)
Epoch: [3][1060/3789], lr: 0.00100	Time 3.664 (3.732)	Data 2.883 (2.946)	Loss 0.5032 (0.5802)	Prec@1 81.250 (79.777)	Prec@5 96.875 (97.664)
Epoch: [3][1080/3789], lr: 0.00100	Time 4.178 (3.731)	Data 3.390 (2.946)	Loss 0.4706 (0.5801)	Prec@1 78.125 (79.755)	Prec@5 100.000 (97.676)
Epoch: [3][1100/3789], lr: 0.00100	Time 3.890 (3.731)	Data 3.114 (2.945)	Loss 0.5819 (0.5795)	Prec@1 75.000 (79.754)	Prec@5 93.750 (97.673)
Epoch: [3][1120/3789], lr: 0.00100	Time 3.788 (3.731)	Data 2.923 (2.945)	Loss 0.4103 (0.5784)	Prec@1 81.250 (79.770)	Prec@5 100.000 (97.697)
Epoch: [3][1140/3789], lr: 0.00100	Time 3.857 (3.731)	Data 3.085 (2.946)	Loss 0.6676 (0.5776)	Prec@1 78.125 (79.790)	Prec@5 100.000 (97.716)
Epoch: [3][1160/3789], lr: 0.00100	Time 3.972 (3.734)	Data 3.217 (2.949)	Loss 0.7929 (0.5769)	Prec@1 78.125 (79.829)	Prec@5 93.750 (97.715)
Epoch: [3][1180/3789], lr: 0.00100	Time 4.030 (3.733)	Data 3.253 (2.947)	Loss 1.0347 (0.5777)	Prec@1 68.750 (79.800)	Prec@5 100.000 (97.716)
Epoch: [3][1200/3789], lr: 0.00100	Time 4.001 (3.732)	Data 3.216 (2.947)	Loss 0.5203 (0.5781)	Prec@1 75.000 (79.772)	Prec@5 100.000 (97.718)
Epoch: [3][1220/3789], lr: 0.00100	Time 3.883 (3.733)	Data 3.101 (2.947)	Loss 0.3773 (0.5777)	Prec@1 84.375 (79.776)	Prec@5 96.875 (97.709)
Epoch: [3][1240/3789], lr: 0.00100	Time 3.647 (3.732)	Data 2.861 (2.946)	Loss 0.5037 (0.5782)	Prec@1 84.375 (79.774)	Prec@5 100.000 (97.716)
Epoch: [3][1260/3789], lr: 0.00100	Time 3.226 (3.731)	Data 2.406 (2.945)	Loss 0.4624 (0.5787)	Prec@1 87.500 (79.758)	Prec@5 100.000 (97.718)
Epoch: [3][1280/3789], lr: 0.00100	Time 4.063 (3.731)	Data 3.239 (2.945)	Loss 0.8117 (0.5790)	Prec@1 75.000 (79.742)	Prec@5 100.000 (97.722)
Epoch: [3][1300/3789], lr: 0.00100	Time 3.665 (3.731)	Data 2.890 (2.945)	Loss 0.5155 (0.5791)	Prec@1 81.250 (79.766)	Prec@5 100.000 (97.723)
Epoch: [3][1320/3789], lr: 0.00100	Time 3.639 (3.729)	Data 2.842 (2.944)	Loss 0.2979 (0.5795)	Prec@1 90.625 (79.736)	Prec@5 100.000 (97.717)
Epoch: [3][1340/3789], lr: 0.00100	Time 3.790 (3.730)	Data 2.993 (2.944)	Loss 0.4896 (0.5792)	Prec@1 90.625 (79.759)	Prec@5 96.875 (97.723)
Epoch: [3][1360/3789], lr: 0.00100	Time 3.958 (3.731)	Data 3.170 (2.945)	Loss 0.4731 (0.5795)	Prec@1 78.125 (79.769)	Prec@5 100.000 (97.711)
Epoch: [3][1380/3789], lr: 0.00100	Time 3.453 (3.731)	Data 2.700 (2.945)	Loss 0.7277 (0.5788)	Prec@1 78.125 (79.797)	Prec@5 96.875 (97.715)
Epoch: [3][1400/3789], lr: 0.00100	Time 3.899 (3.731)	Data 3.127 (2.945)	Loss 0.6929 (0.5781)	Prec@1 71.875 (79.820)	Prec@5 100.000 (97.720)
Epoch: [3][1420/3789], lr: 0.00100	Time 3.219 (3.729)	Data 2.424 (2.943)	Loss 0.3308 (0.5785)	Prec@1 90.625 (79.827)	Prec@5 100.000 (97.713)
Epoch: [3][1440/3789], lr: 0.00100	Time 3.665 (3.728)	Data 2.879 (2.942)	Loss 0.5437 (0.5791)	Prec@1 81.250 (79.806)	Prec@5 100.000 (97.710)
Epoch: [3][1460/3789], lr: 0.00100	Time 3.535 (3.727)	Data 2.759 (2.941)	Loss 0.4949 (0.5782)	Prec@1 90.625 (79.825)	Prec@5 100.000 (97.711)
Epoch: [3][1480/3789], lr: 0.00100	Time 3.820 (3.726)	Data 3.028 (2.941)	Loss 0.8113 (0.5781)	Prec@1 71.875 (79.845)	Prec@5 96.875 (97.713)
Epoch: [3][1500/3789], lr: 0.00100	Time 3.958 (3.725)	Data 3.145 (2.940)	Loss 0.4073 (0.5783)	Prec@1 84.375 (79.824)	Prec@5 100.000 (97.718)
Epoch: [3][1520/3789], lr: 0.00100	Time 3.455 (3.725)	Data 2.693 (2.939)	Loss 0.3072 (0.5784)	Prec@1 87.500 (79.853)	Prec@5 96.875 (97.711)
Epoch: [3][1540/3789], lr: 0.00100	Time 3.588 (3.724)	Data 2.817 (2.938)	Loss 0.6497 (0.5785)	Prec@1 71.875 (79.855)	Prec@5 100.000 (97.702)
Epoch: [3][1560/3789], lr: 0.00100	Time 3.585 (3.723)	Data 2.793 (2.937)	Loss 0.6550 (0.5791)	Prec@1 90.625 (79.849)	Prec@5 90.625 (97.696)
Epoch: [3][1580/3789], lr: 0.00100	Time 3.616 (3.723)	Data 2.838 (2.937)	Loss 0.5128 (0.5794)	Prec@1 87.500 (79.855)	Prec@5 96.875 (97.699)
Epoch: [3][1600/3789], lr: 0.00100	Time 3.657 (3.722)	Data 2.876 (2.937)	Loss 0.5733 (0.5786)	Prec@1 68.750 (79.880)	Prec@5 96.875 (97.699)
Epoch: [3][1620/3789], lr: 0.00100	Time 4.241 (3.723)	Data 3.470 (2.937)	Loss 0.6311 (0.5784)	Prec@1 78.125 (79.877)	Prec@5 96.875 (97.704)
Epoch: [3][1640/3789], lr: 0.00100	Time 3.883 (3.722)	Data 3.060 (2.936)	Loss 0.7900 (0.5784)	Prec@1 78.125 (79.871)	Prec@5 96.875 (97.700)
Epoch: [3][1660/3789], lr: 0.00100	Time 4.002 (3.724)	Data 3.223 (2.938)	Loss 0.4039 (0.5785)	Prec@1 87.500 (79.875)	Prec@5 100.000 (97.697)
Epoch: [3][1680/3789], lr: 0.00100	Time 3.971 (3.725)	Data 3.214 (2.939)	Loss 0.4056 (0.5784)	Prec@1 84.375 (79.891)	Prec@5 100.000 (97.689)
Epoch: [3][1700/3789], lr: 0.00100	Time 4.002 (3.724)	Data 3.202 (2.938)	Loss 0.8907 (0.5783)	Prec@1 65.625 (79.900)	Prec@5 96.875 (97.693)
Epoch: [3][1720/3789], lr: 0.00100	Time 3.812 (3.724)	Data 3.025 (2.938)	Loss 0.7702 (0.5787)	Prec@1 75.000 (79.897)	Prec@5 96.875 (97.687)
Epoch: [3][1740/3789], lr: 0.00100	Time 3.964 (3.723)	Data 3.188 (2.937)	Loss 0.5406 (0.5782)	Prec@1 75.000 (79.907)	Prec@5 100.000 (97.686)
Epoch: [3][1760/3789], lr: 0.00100	Time 3.868 (3.724)	Data 3.064 (2.938)	Loss 0.7196 (0.5779)	Prec@1 75.000 (79.910)	Prec@5 100.000 (97.702)
Epoch: [3][1780/3789], lr: 0.00100	Time 3.881 (3.723)	Data 3.118 (2.937)	Loss 0.4150 (0.5778)	Prec@1 87.500 (79.913)	Prec@5 96.875 (97.698)
Epoch: [3][1800/3789], lr: 0.00100	Time 3.731 (3.723)	Data 2.947 (2.937)	Loss 0.4131 (0.5769)	Prec@1 90.625 (79.956)	Prec@5 96.875 (97.706)
Epoch: [3][1820/3789], lr: 0.00100	Time 3.915 (3.721)	Data 3.125 (2.935)	Loss 0.7522 (0.5764)	Prec@1 71.875 (79.977)	Prec@5 100.000 (97.702)
Epoch: [3][1840/3789], lr: 0.00100	Time 3.831 (3.721)	Data 3.058 (2.935)	Loss 0.5258 (0.5764)	Prec@1 81.250 (79.984)	Prec@5 100.000 (97.703)
Epoch: [3][1860/3789], lr: 0.00100	Time 3.941 (3.722)	Data 3.184 (2.936)	Loss 0.6199 (0.5761)	Prec@1 68.750 (79.991)	Prec@5 100.000 (97.716)
Epoch: [3][1880/3789], lr: 0.00100	Time 3.829 (3.722)	Data 3.067 (2.936)	Loss 0.3253 (0.5756)	Prec@1 90.625 (80.021)	Prec@5 100.000 (97.716)
Epoch: [3][1900/3789], lr: 0.00100	Time 3.952 (3.722)	Data 3.171 (2.936)	Loss 0.3068 (0.5754)	Prec@1 84.375 (80.020)	Prec@5 100.000 (97.718)
Epoch: [3][1920/3789], lr: 0.00100	Time 3.915 (3.722)	Data 3.139 (2.936)	Loss 0.6514 (0.5752)	Prec@1 78.125 (80.023)	Prec@5 100.000 (97.727)
Epoch: [3][1940/3789], lr: 0.00100	Time 3.430 (3.722)	Data 2.648 (2.936)	Loss 0.6292 (0.5756)	Prec@1 68.750 (80.015)	Prec@5 93.750 (97.717)
Epoch: [3][1960/3789], lr: 0.00100	Time 3.056 (3.722)	Data 2.288 (2.935)	Loss 0.6108 (0.5756)	Prec@1 75.000 (80.007)	Prec@5 100.000 (97.712)
Epoch: [3][1980/3789], lr: 0.00100	Time 3.570 (3.722)	Data 2.788 (2.936)	Loss 0.9620 (0.5753)	Prec@1 71.875 (80.029)	Prec@5 93.750 (97.716)
Epoch: [3][2000/3789], lr: 0.00100	Time 3.656 (3.723)	Data 2.860 (2.936)	Loss 0.4619 (0.5748)	Prec@1 81.250 (80.038)	Prec@5 100.000 (97.725)
Epoch: [3][2020/3789], lr: 0.00100	Time 3.423 (3.722)	Data 2.653 (2.936)	Loss 0.9325 (0.5741)	Prec@1 78.125 (80.070)	Prec@5 96.875 (97.732)
Epoch: [3][2040/3789], lr: 0.00100	Time 3.673 (3.722)	Data 2.850 (2.936)	Loss 0.7069 (0.5743)	Prec@1 84.375 (80.070)	Prec@5 93.750 (97.737)
Epoch: [3][2060/3789], lr: 0.00100	Time 3.791 (3.722)	Data 3.001 (2.936)	Loss 0.4231 (0.5735)	Prec@1 81.250 (80.102)	Prec@5 100.000 (97.745)
Epoch: [3][2080/3789], lr: 0.00100	Time 3.638 (3.722)	Data 2.847 (2.935)	Loss 1.1431 (0.5737)	Prec@1 59.375 (80.106)	Prec@5 93.750 (97.737)
Epoch: [3][2100/3789], lr: 0.00100	Time 3.912 (3.722)	Data 3.116 (2.935)	Loss 0.5068 (0.5736)	Prec@1 75.000 (80.118)	Prec@5 100.000 (97.738)
Epoch: [3][2120/3789], lr: 0.00100	Time 3.789 (3.721)	Data 2.980 (2.935)	Loss 0.5565 (0.5741)	Prec@1 81.250 (80.107)	Prec@5 96.875 (97.734)
Epoch: [3][2140/3789], lr: 0.00100	Time 3.400 (3.721)	Data 2.622 (2.935)	Loss 0.8031 (0.5737)	Prec@1 71.875 (80.113)	Prec@5 93.750 (97.733)
Epoch: [3][2160/3789], lr: 0.00100	Time 3.852 (3.722)	Data 3.049 (2.936)	Loss 0.9035 (0.5739)	Prec@1 71.875 (80.102)	Prec@5 93.750 (97.731)
Epoch: [3][2180/3789], lr: 0.00100	Time 3.874 (3.721)	Data 3.076 (2.935)	Loss 0.4644 (0.5732)	Prec@1 78.125 (80.108)	Prec@5 96.875 (97.745)
Epoch: [3][2200/3789], lr: 0.00100	Time 3.865 (3.722)	Data 3.094 (2.936)	Loss 0.6221 (0.5739)	Prec@1 75.000 (80.074)	Prec@5 100.000 (97.738)
Epoch: [3][2220/3789], lr: 0.00100	Time 4.183 (3.723)	Data 3.372 (2.936)	Loss 0.4139 (0.5743)	Prec@1 87.500 (80.068)	Prec@5 100.000 (97.729)
Epoch: [3][2240/3789], lr: 0.00100	Time 3.340 (3.722)	Data 2.562 (2.936)	Loss 0.5539 (0.5740)	Prec@1 75.000 (80.077)	Prec@5 100.000 (97.727)
Epoch: [3][2260/3789], lr: 0.00100	Time 3.755 (3.723)	Data 2.924 (2.937)	Loss 0.8188 (0.5737)	Prec@1 71.875 (80.081)	Prec@5 93.750 (97.728)
Epoch: [3][2280/3789], lr: 0.00100	Time 3.506 (3.723)	Data 2.708 (2.937)	Loss 0.6234 (0.5739)	Prec@1 81.250 (80.059)	Prec@5 100.000 (97.731)
Epoch: [3][2300/3789], lr: 0.00100	Time 3.522 (3.722)	Data 2.737 (2.936)	Loss 0.4901 (0.5733)	Prec@1 78.125 (80.073)	Prec@5 100.000 (97.740)
Epoch: [3][2320/3789], lr: 0.00100	Time 3.224 (3.721)	Data 2.439 (2.935)	Loss 0.8745 (0.5740)	Prec@1 71.875 (80.058)	Prec@5 93.750 (97.723)
Epoch: [3][2340/3789], lr: 0.00100	Time 4.032 (3.722)	Data 3.274 (2.935)	Loss 0.5645 (0.5743)	Prec@1 84.375 (80.057)	Prec@5 100.000 (97.713)
Epoch: [3][2360/3789], lr: 0.00100	Time 3.616 (3.721)	Data 2.816 (2.934)	Loss 0.3020 (0.5740)	Prec@1 84.375 (80.076)	Prec@5 100.000 (97.715)
Epoch: [3][2380/3789], lr: 0.00100	Time 3.700 (3.720)	Data 2.924 (2.934)	Loss 0.7817 (0.5746)	Prec@1 84.375 (80.057)	Prec@5 90.625 (97.711)
Epoch: [3][2400/3789], lr: 0.00100	Time 3.572 (3.720)	Data 2.801 (2.934)	Loss 0.8151 (0.5747)	Prec@1 81.250 (80.047)	Prec@5 93.750 (97.709)
Epoch: [3][2420/3789], lr: 0.00100	Time 3.667 (3.719)	Data 2.857 (2.933)	Loss 0.4087 (0.5746)	Prec@1 78.125 (80.042)	Prec@5 100.000 (97.705)
Epoch: [3][2440/3789], lr: 0.00100	Time 3.316 (3.718)	Data 2.554 (2.931)	Loss 0.5642 (0.5751)	Prec@1 81.250 (80.015)	Prec@5 100.000 (97.707)
Epoch: [3][2460/3789], lr: 0.00100	Time 3.782 (3.717)	Data 3.006 (2.931)	Loss 0.3698 (0.5745)	Prec@1 87.500 (80.028)	Prec@5 100.000 (97.716)
Epoch: [3][2480/3789], lr: 0.00100	Time 3.666 (3.717)	Data 2.855 (2.930)	Loss 0.4587 (0.5744)	Prec@1 78.125 (80.031)	Prec@5 100.000 (97.714)
Epoch: [3][2500/3789], lr: 0.00100	Time 4.005 (3.717)	Data 3.208 (2.930)	Loss 0.5440 (0.5746)	Prec@1 81.250 (80.015)	Prec@5 96.875 (97.713)
